Filename,Average,P1,P2,P3
AF1640.jpg,3.866667,4,4,4
AF1641.jpg,1.166667,1,1,1
AF1642.jpg,2.8,3,3,3
AF1643.jpg,3.616667,4,4,5
AF1644.jpg,3.816667,5,4,5
AF1645.jpg,3.333333,4,3,3
AF1646.jpg,4.383333,5,5,5
AF1647.jpg,3.633333,3,4,4
AF1648.jpg,3.2,3,3,3
AF1649.jpg,3.283333,3,3,3
AF165.jpg,2.6,3,3,3
AF1650.jpg,3.2,4,3,4
AF1651.jpg,1.8,1,3,2
AF1652.jpg,4.066667,4,4,5
AF1653.jpg,2.616667,2,3,2
AF1654.jpg,2.966667,3,3,4
AF1655.jpg,3,3,3,3
AF1656.jpg,4.05,5,4,4
AF1657.jpg,3.316667,3,3,3
AF1658.jpg,3.133333,4,3,4
AF1659.jpg,3.566667,3,3,3
AF166.jpg,2.7,2,3,3
AF1660.jpg,3.7,4,4,4
AF1661.jpg,3.683333,4,4,4
AF1662.jpg,3.233333,4,3,4
AF1663.jpg,3.55,4,3,4
AF1664.jpg,3.266667,3,3,4
AF1665.jpg,3.616667,4,3,3
AF1666.jpg,3.466667,4,3,3
AF1667.jpg,3.8,4,4,5
AF1668.jpg,4.066667,4,5,4
AF1669.jpg,4,4,5,4
AF167.jpg,2.616667,2,3,1
AF1670.jpg,3.966667,3,3,4
AF1671.jpg,3.5,4,4,4
AF1672.jpg,3.2,4,3,3
AF1673.jpg,3.95,4,4,4
AF1674.jpg,4.066667,4,4,4
AF1675.jpg,4.5,4,5,5
AF1676.jpg,4.416667,5,4,5
AF1677.jpg,3.25,2,3,3
AF1678.jpg,3.35,2,3,3
AF1679.jpg,2.983333,3,3,3
AF168.jpg,2.55,3,3,2
AF1680.jpg,3.683333,3,4,4
AF1681.jpg,2.716667,3,3,3
AF1682.jpg,3.883333,3,4,5
AF1683.jpg,4.333333,5,4,4
AF1684.jpg,4.433333,5,4,5
AF1685.jpg,3.833333,4,5,4
AF1686.jpg,3.616667,4,4,4
AF1687.jpg,3.733333,4,4,4
AF1688.jpg,4.266667,5,5,4
AF1689.jpg,3.833333,4,3,5
AF169.jpg,2.333333,2,3,1
AF1690.jpg,3.683333,4,4,4
AF1691.jpg,3.3,4,3,3
AF1692.jpg,4.25,4,4,5
AF1693.jpg,3.9,4,4,4
AF1694.jpg,3.65,4,4,5
AF1695.jpg,4.316667,4,4,5
AF1696.jpg,4,4,4,5
AF1697.jpg,4.016667,4,3,4
AF1698.jpg,3.25,3,3,4
AF1699.jpg,3.4,4,3,4
AF17.jpg,2.933333,3,3,3
AF170.jpg,2.383333,2,3,2
AF1700.jpg,3.05,2,3,3
AF1701.jpg,3.333333,4,4,4
AF1702.jpg,2.316667,2,3,2
AF1703.jpg,4.016667,4,5,5
AF1704.jpg,2.166667,1,3,2
AF1705.jpg,3.133333,3,3,4
AF1706.jpg,3.5,3,4,4
AF1707.jpg,3.1,2,4,3
AF1708.jpg,2.75,2,3,3
AF1709.jpg,3.266667,3,3,3
AF171.jpg,2.966667,3,3,3
AF1710.jpg,3.716667,3,3,3
AF1711.jpg,3.866667,3,4,5
AF1712.jpg,3.5,4,4,4
AF1713.jpg,3.8,4,4,4
AF1714.jpg,3.8,4,4,4
AF1715.jpg,2.583333,2,3,2
AF1716.jpg,3.45,4,3,4
AF1717.jpg,3.883333,3,4,5
AF1718.jpg,3.75,3,3,4
AF1719.jpg,3.883333,4,4,4
AF172.jpg,2.383333,1,3,1
AF1720.jpg,3.566667,3,3,4
AF1721.jpg,2.933333,2,4,2
AF1722.jpg,3.4,3,3,4
AF1723.jpg,4.066667,4,4,5
AF1724.jpg,3.716667,4,5,4
AF1725.jpg,3.366667,3,3,1
AF1726.jpg,4.316667,5,5,5
AF1727.jpg,2.816667,2,3,3
AF1728.jpg,3.7,3,4,4
AF1729.jpg,3.133333,4,3,4
AF173.jpg,2.316667,2,3,2
AF1730.jpg,4.066667,4,4,5
AF1731.jpg,3.45,3,4,4
AF1732.jpg,4.2,5,5,5
AF1733.jpg,4,4,4,5
AF1734.jpg,3.833333,4,4,5
AF1735.jpg,3.883333,5,4,4
AF1736.jpg,3.533333,4,3,4
AF1737.jpg,3.716667,4,4,4
AF1738.jpg,2.816667,2,3,3
AF1739.jpg,2.283333,2,3,1
AF174.jpg,2.083333,1,3,1
AF1740.jpg,4.2,4,5,5
AF1741.jpg,3.883333,4,4,5
AF1742.jpg,3.6,3,4,4
AF1743.jpg,2.616667,3,3,3
AF1744.jpg,3.016667,2,4,2
AF1745.jpg,2.966667,3,3,2
AF1746.jpg,3.566667,4,4,4
AF1747.jpg,3.6,4,4,4
AF1748.jpg,3.883333,4,4,4
AF1749.jpg,3.166667,3,3,4
AF175.jpg,3,3,3,3
AF1750.jpg,1.783333,1,2,1
AF1751.jpg,3.65,4,4,4
AF1752.jpg,4.1,4,5,4
AF1753.jpg,3.266667,3,3,4
AF1754.jpg,3.9,4,4,4
AF1755.jpg,4.1,4,4,5
AF1756.jpg,4,4,4,4
AF1757.jpg,2.783333,2,3,3
AF1758.jpg,2.883333,3,3,4
AF1759.jpg,3.983333,4,4,4
AF176.jpg,2.116667,2,3,2
AF1760.jpg,2.283333,1,3,1
AF1761.jpg,3.883333,3,4,5
AF1762.jpg,3.783333,4,4,5
AF1763.jpg,3.8,4,4,4
AF1764.jpg,3.566667,4,4,4
AF1765.jpg,4,4,4,4
AF1766.jpg,4.066667,2,5,4
AF1767.jpg,3.95,4,4,4
AF1768.jpg,1.666667,1,3,1
AF1769.jpg,3.833333,4,4,4
AF177.jpg,1.733333,1,3,1
AF1770.jpg,4.116667,4,4,4
AF1771.jpg,1.666667,1,2,1
AF1772.jpg,3.5,3,3,3
AF1773.jpg,2.566667,2,3,2
AF1774.jpg,3.016667,3,3,3
AF1775.jpg,3.933333,5,4,4
AF1776.jpg,3.233333,3,3,3
AF1777.jpg,3.683333,4,4,4
AF1778.jpg,2.083333,1,3,1
AF1779.jpg,3.683333,4,4,4
AF178.jpg,2.583333,3,3,1
AF1780.jpg,3.683333,3,3,3
AF1781.jpg,3.55,4,3,5
AF1782.jpg,3.25,3,3,3
AF1783.jpg,3.616667,4,4,4
AF1784.jpg,3.05,2,3,3
AF1785.jpg,3.516667,4,3,3
AF1786.jpg,4.066667,5,4,5
AF1787.jpg,3.966667,5,3,4
AF1788.jpg,4.083333,5,4,5
AF1789.jpg,3.65,3,3,4
AF179.jpg,2.033333,1,3,1
AF1790.jpg,2.033333,1,3,2
AF1791.jpg,3.9,4,4,4
AF1792.jpg,3.883333,4,3,4
AF1793.jpg,4.016667,4,5,4
AF1794.jpg,3.333333,3,3,3
AF1795.jpg,3.3,3,3,4
AF1796.jpg,2.083333,2,3,1
AF1797.jpg,3.166667,3,4,4
AF1798.jpg,3.466667,3,3,4
AF1799.jpg,3.85,4,4,5
AF18.jpg,2.566667,2,3,2
AF180.jpg,2.8,3,3,2
AF1800.jpg,3.483333,3,4,5
AF1801.jpg,3.866667,4,3,4
AF1802.jpg,3.85,4,4,4
AF1803.jpg,3.516667,4,4,4
AF1804.jpg,3.65,4,3,4
AF1805.jpg,3.516667,3,4,4
AF1806.jpg,4.116667,5,5,5
AF1807.jpg,2.716667,3,3,3
AF1808.jpg,3.8,4,4,5
AF1809.jpg,2.866667,3,3,3
AF181.jpg,2.9,3,3,2
AF1810.jpg,2.583333,3,3,2
AF1811.jpg,3.3,2,3,3
AF1812.jpg,3.816667,4,4,3
AF1813.jpg,3.883333,4,5,4
AF1814.jpg,3.116667,1,3,3
AF1815.jpg,3.05,3,3,3
AF1816.jpg,4.566667,5,5,5
AF1817.jpg,3.15,3,3,3
AF1818.jpg,3.25,4,3,4
AF1819.jpg,2.883333,3,3,3
AF182.jpg,2.316667,1,3,1
AF1820.jpg,1.416667,1,3,1
AF1821.jpg,3.483333,3,3,4
AF1822.jpg,4.183333,4,4,4
AF1823.jpg,3.766667,3,4,5
AF1824.jpg,1.983333,1,3,1
AF1825.jpg,4.016667,4,5,4
AF1826.jpg,4.066667,3,4,5
AF1827.jpg,4.166667,4,4,5
AF1828.jpg,4.083333,4,3,5
AF1829.jpg,2.85,3,3,3
AF183.jpg,2.666667,1,3,2
AF1830.jpg,4.066667,4,4,5
AF1831.jpg,2.866667,3,3,3
AF1832.jpg,4.083333,4,3,4
AF1833.jpg,3.55,5,3,4
AF1834.jpg,3.8,4,3,4
AF1835.jpg,3.033333,3,3,3
AF1836.jpg,3.183333,3,3,4
AF1837.jpg,4.466667,5,5,4
AF1838.jpg,3.516667,3,4,4
AF1839.jpg,4.266667,4,4,5
AF184.jpg,3.2,3,3,2
AF1840.jpg,2.466667,1,3,3
AF1841.jpg,2.983333,1,4,3
AF1842.jpg,3.916667,4,4,5
AF1843.jpg,3.5,3,4,4
AF1844.jpg,4.55,5,5,4
AF1845.jpg,1.966667,1,3,1
AF1846.jpg,3.7,4,3,3
AF1847.jpg,3.4,4,5,4
AF1848.jpg,3.466667,3,3,4
AF1849.jpg,3.283333,3,4,4
AF185.jpg,2.15,1,3,1
AF1850.jpg,3.8,4,4,5
AF1851.jpg,2.833333,3,3,3
AF1852.jpg,3.833333,4,4,4
AF1853.jpg,1.883333,1,2,1
AF1854.jpg,3.216667,5,3,3
AF1855.jpg,3.383333,4,3,4
AF1856.jpg,4.2,5,4,5
AF1857.jpg,4.233333,5,5,4
AF1858.jpg,3.383333,3,4,4
AF1859.jpg,1.85,1,3,2
AF186.jpg,2.183333,1,3,1
AF1860.jpg,3.216667,2,3,4
AF1861.jpg,3.883333,5,4,5
AF1862.jpg,3.033333,3,3,2
AF1863.jpg,3.5,3,3,4
AF1864.jpg,3.933333,4,4,4
AF1865.jpg,3.216667,1,4,4
AF1866.jpg,1.45,1,2,1
AF1867.jpg,4.016667,4,5,4
AF1868.jpg,3.5,3,3,4
AF1869.jpg,3.283333,3,4,4
AF187.jpg,3.116667,3,3,3
AF1870.jpg,2.983333,3,3,4
AF1871.jpg,3.65,3,3,4
AF1872.jpg,3.033333,3,3,3
AF1873.jpg,1.633333,1,3,1
AF1874.jpg,3.316667,3,3,4
AF1875.jpg,2.233333,1,3,3
AF1876.jpg,2.85,3,3,3
AF1877.jpg,4.05,5,5,4
AF1878.jpg,3.983333,4,4,4
AF1879.jpg,3.8,3,3,4
AF188.jpg,2.883333,3,3,3
AF1880.jpg,2.466667,2,3,2
AF1881.jpg,3.633333,3,4,4
AF1882.jpg,3.683333,4,4,4
AF1883.jpg,3.133333,3,3,3
AF1884.jpg,2.733333,3,3,2
AF1885.jpg,2.716667,2,3,3
AF1886.jpg,2.8,2,3,3
AF1887.jpg,3.916667,4,5,5
AF1888.jpg,3.416667,4,3,5
AF1889.jpg,3.833333,4,4,4
AF189.jpg,2.416667,1,3,2
AF1890.jpg,1.15,1,1,1
AF1891.jpg,4.266667,5,4,5
AF1892.jpg,3.7,4,5,4
AF1893.jpg,3.083333,3,3,3
AF1894.jpg,4.416667,5,4,5
AF1895.jpg,3.8,2,4,5
AF1896.jpg,3.15,3,3,4
AF1897.jpg,3.95,4,4,5
AF1898.jpg,3.533333,4,3,3
AF1899.jpg,2.916667,2,4,3
AF19.jpg,3.033333,3,3,3
AF190.jpg,2.05,2,3,1
AF1900.jpg,3.033333,2,4,4
AF1901.jpg,4.15,4,4,5
AF1902.jpg,3.683333,3,4,4
AF1903.jpg,4.066667,4,4,5
AF1904.jpg,3.866667,4,3,4
AF1905.jpg,3.566667,3,4,4
AF1906.jpg,3.133333,2,3,4
AF1907.jpg,2.966667,3,3,2
AF1908.jpg,4.033333,4,3,5
AF1909.jpg,3.383333,4,3,4
AF191.jpg,2.666667,2,3,1
AF1910.jpg,3.65,3,4,5
AF1911.jpg,3.666667,4,4,4
AF1912.jpg,4.033333,4,4,4
AF1913.jpg,2.833333,3,3,3
AF1914.jpg,3.966667,4,4,4
AF1915.jpg,3.466667,3,3,3
AF1916.jpg,3.166667,3,3,3
AF1917.jpg,2.933333,3,3,2
AF1918.jpg,2.983333,3,3,3
AF1919.jpg,4.016667,4,4,4
AF192.jpg,2.166667,1,3,2
AF1920.jpg,3.5,4,4,4
AF1921.jpg,2.466667,1,3,1
AF1922.jpg,3.383333,3,3,4
AF1923.jpg,3,3,3,1
AF1924.jpg,2.3,2,3,2
AF1925.jpg,3.35,4,3,4
AF1926.jpg,3.6,5,3,4
AF1927.jpg,4.2,5,5,5
AF1928.jpg,2.966667,2,3,2
AF1929.jpg,3.7,4,3,4
AF193.jpg,2.133333,1,3,3
AF1930.jpg,3.716667,4,3,3
AF1931.jpg,1.866667,1,3,3
AF1932.jpg,2.783333,1,3,3
AF1933.jpg,3.116667,3,3,4
AF1934.jpg,2.45,3,3,2
AF1935.jpg,1.4,1,1,1
AF1936.jpg,3.483333,3,3,3
AF1937.jpg,3.2,3,4,4
AF1938.jpg,2.216667,2,3,2
AF1939.jpg,3.433333,4,5,4
AF194.jpg,2.783333,3,3,4
AF1940.jpg,2.65,3,3,2
AF1941.jpg,3.133333,3,4,3
AF1942.jpg,2.466667,2,3,2
AF1943.jpg,3.666667,3,3,3
AF1944.jpg,3.216667,4,3,3
AF1945.jpg,3.066667,3,3,4
AF1946.jpg,1.7,1,3,2
AF1947.jpg,3.466667,3,3,2
AF1948.jpg,2.766667,3,3,3
AF1949.jpg,4.016667,4,4,4
AF195.jpg,2.9,3,3,3
AF1950.jpg,2.816667,3,3,3
AF1951.jpg,2.9,3,3,3
AF1952.jpg,3.033333,3,3,4
AF1953.jpg,2.316667,2,3,1
AF1954.jpg,2.783333,2,3,3
AF1955.jpg,3.883333,3,4,5
AF1956.jpg,3.516667,4,4,4
AF1957.jpg,3.4,3,3,4
AF1958.jpg,4.05,5,4,5
AF1959.jpg,1.033333,1,1,1
AF196.jpg,2.95,3,3,4
AF1960.jpg,2.383333,2,3,1
AF1961.jpg,2.666667,3,3,3
AF1962.jpg,3.616667,4,3,3
AF1963.jpg,2.666667,3,3,3
AF1964.jpg,4.216667,3,4,4
AF1965.jpg,1.75,1,2,2
AF1966.jpg,3.8,3,3,4
AF1967.jpg,1.883333,1,2,2
AF1968.jpg,1.816667,1,3,1
AF1969.jpg,3.1,3,3,4
AF197.jpg,1.95,1,3,1
AF1970.jpg,2.916667,2,3,2
AF1971.jpg,1.933333,2,3,2
AF1972.jpg,4.083333,5,5,5
AF1973.jpg,4.75,5,5,5
AF1974.jpg,2.65,1,3,3
AF1975.jpg,2.116667,1,2,1
AF1976.jpg,1.083333,1,1,1
AF1977.jpg,4.45,4,5,5
AF1978.jpg,3.916667,4,4,5
AF1979.jpg,2.566667,1,3,2
AF198.jpg,2.433333,2,3,3
AF1980.jpg,3.533333,3,4,4
AF1981.jpg,3.766667,3,4,4
AF1982.jpg,3.266667,3,3,3
AF1983.jpg,3.883333,5,4,4
AF1984.jpg,2.333333,2,3,3
AF1985.jpg,4.183333,5,5,4
AF1986.jpg,1.016667,1,1,1
AF1987.jpg,1.8,2,3,1
AF1988.jpg,1.966667,1,3,1
AF1989.jpg,3.5,3,4,5
AF199.jpg,2.683333,3,3,3
AF1990.jpg,4.166667,4,4,5
AF1991.jpg,2.016667,1,3,1
AF1992.jpg,3.833333,4,4,3
AF1993.jpg,3.9,4,5,4
AF1994.jpg,2.683333,2,3,3
AF1995.jpg,1.316667,1,2,1
AF1996.jpg,1.6,1,3,1
AF1997.jpg,1.433333,1,1,1
AF1998.jpg,2.733333,3,3,3
AF1999.jpg,2.733333,2,3,3
AF2.jpg,3.95,4,3,4
AF20.jpg,2.733333,3,3,3
AF200.jpg,2.333333,1,3,3
AF2000.jpg,3.55,3,4,4
AF201.jpg,2.95,3,3,3
AF202.jpg,2.65,3,3,4
AF203.jpg,3.833333,4,3,5
AF204.jpg,2.666667,3,3,2
AF205.jpg,3.5,3,3,3
AF206.jpg,2.683333,2,3,2
AF207.jpg,2.883333,2,3,3
AF208.jpg,2.733333,3,3,3
AF209.jpg,2.733333,3,3,3
AF21.jpg,2.516667,3,3,2
AF210.jpg,2.116667,2,3,1
AF211.jpg,2.433333,1,3,2
AF212.jpg,2.8,3,3,2
AF213.jpg,3.866667,3,5,4
AF214.jpg,2.683333,2,3,3
AF215.jpg,2.533333,1,3,3
AF216.jpg,2.666667,2,3,3
AF217.jpg,2.283333,2,3,2
AF218.jpg,2.25,1,3,2
AF219.jpg,2.133333,2,3,1
AF22.jpg,2.416667,1,3,2
AF220.jpg,2.65,2,3,2
AF221.jpg,2.433333,2,3,1
AF222.jpg,2.583333,3,3,3
AF223.jpg,2.35,2,3,2
AF224.jpg,2.683333,3,3,3
AF225.jpg,3.716667,3,4,5
AF226.jpg,2.133333,2,3,2
AF227.jpg,2.566667,3,3,2
AF228.jpg,2.433333,2,3,2
AF229.jpg,2.933333,3,3,3
AF23.jpg,3.3,3,3,4
AF230.jpg,2.683333,2,3,4
AF231.jpg,2.666667,3,3,3
AF232.jpg,1.983333,1,3,1
AF233.jpg,2.933333,2,3,3
AF234.jpg,2.3,2,3,3
AF235.jpg,2.65,2,3,2
AF236.jpg,3.9,4,4,4
AF237.jpg,2.9,3,3,2
AF238.jpg,2.683333,3,3,3
AF239.jpg,2.866667,3,3,3
AF24.jpg,2.433333,3,3,2
AF240.jpg,3.066667,3,3,4
AF241.jpg,1.983333,1,3,1
AF242.jpg,2.766667,2,3,3
AF243.jpg,2.483333,2,3,3
AF244.jpg,4.216667,4,5,4
AF245.jpg,2.6,3,3,2
AF246.jpg,3.2,2,3,4
AF247.jpg,2.866667,3,3,3
AF248.jpg,1.833333,1,3,1
AF249.jpg,2.95,3,3,3
AF25.jpg,1.766667,1,3,1
AF250.jpg,2.716667,3,3,3
AF251.jpg,2.7,2,3,2
AF252.jpg,2.783333,2,3,3
AF253.jpg,2.7,3,3,2
AF254.jpg,3.183333,3,3,3
AF255.jpg,1.783333,1,3,1
AF256.jpg,2.8,3,3,3
AF257.jpg,2.383333,2,3,2
AF258.jpg,2.3,1,3,1
AF259.jpg,2,1,3,3
AF26.jpg,2.25,2,3,1
AF260.jpg,2.266667,1,3,1
AF261.jpg,2.133333,1,3,1
AF262.jpg,2.4,2,3,1
AF263.jpg,3.2,3,3,4
AF264.jpg,2.583333,1,3,3
AF265.jpg,1.85,1,3,2
AF266.jpg,2.4,2,3,2
AF267.jpg,1.933333,1,3,2
AF268.jpg,3.3,3,3,4
AF269.jpg,3.666667,3,4,4
AF27.jpg,2.666667,2,3,2
AF270.jpg,1.466667,1,3,1
AF271.jpg,3.233333,3,3,4
AF272.jpg,3.366667,3,3,3
AF273.jpg,2.533333,1,3,2
AF274.jpg,2.95,2,3,3
AF275.jpg,2.6,3,3,1
AF276.jpg,2.133333,1,3,1
AF277.jpg,2.616667,3,3,2
AF278.jpg,2.866667,3,3,3
AF279.jpg,3.083333,2,3,3
AF28.jpg,2.266667,1,3,1
AF280.jpg,2.583333,2,3,2
AF281.jpg,2.183333,2,3,2
AF282.jpg,2.583333,2,3,2
AF283.jpg,3.066667,3,3,3
AF284.jpg,3.116667,3,3,3
AF285.jpg,2.916667,3,3,3
AF286.jpg,2.816667,3,3,2
AF287.jpg,1.7,1,3,1
AF288.jpg,2.5,2,3,2
AF289.jpg,2.266667,2,3,1
AF29.jpg,3.05,3,3,4
AF290.jpg,2.466667,2,3,3
AF291.jpg,2.266667,1,3,1
AF292.jpg,2.783333,2,3,3
AF293.jpg,2.566667,2,3,2
AF294.jpg,2.55,2,3,3
AF295.jpg,2.133333,1,3,1
AF296.jpg,2.816667,3,3,4
AF297.jpg,4.3,4,4,5
AF298.jpg,2.383333,2,3,2
AF299.jpg,2.25,1,3,2
AF3.jpg,3.183333,5,3,5
AF30.jpg,3.1,3,3,3
AF300.jpg,4.183333,4,4,4
AF301.jpg,2.516667,3,3,3
AF302.jpg,2.8,3,3,3
AF303.jpg,2.9,3,3,4
AF304.jpg,1.933333,2,2,1
AF305.jpg,1.833333,1,3,1
AF306.jpg,2.933333,2,3,3
AF307.jpg,2.466667,1,3,2
AF308.jpg,2.483333,2,3,2
AF309.jpg,3.183333,3,3,3
AF31.jpg,3.183333,3,3,4
AF310.jpg,2.483333,2,3,2
AF311.jpg,2.533333,2,3,2
AF312.jpg,2.233333,1,3,1
AF313.jpg,2.6,3,3,3
AF314.jpg,1.733333,1,3,1
AF315.jpg,3.2,3,3,3
AF316.jpg,2.433333,1,3,2
AF317.jpg,3.916667,4,4,5
AF318.jpg,2.016667,1,3,1
AF319.jpg,3.016667,3,3,3
AF32.jpg,3.15,3,3,3
AF320.jpg,2.333333,1,3,2
AF321.jpg,2.416667,2,3,2
AF322.jpg,1.816667,1,3,1
AF323.jpg,2.516667,2,3,1
AF324.jpg,2.833333,3,3,3
AF325.jpg,2.533333,2,3,2
AF326.jpg,2.833333,2,3,3
AF327.jpg,3.016667,3,3,3
AF328.jpg,2.85,3,3,3
AF329.jpg,3.133333,2,3,3
AF33.jpg,2.7,3,3,3
AF330.jpg,3.25,3,3,3
AF331.jpg,2.083333,1,3,1
AF332.jpg,2.433333,1,3,1
AF333.jpg,2.6,2,3,3
AF334.jpg,2.25,2,3,2
AF335.jpg,2.383333,1,3,2
AF336.jpg,2.65,2,3,2
AF337.jpg,2.133333,1,3,1
AF338.jpg,3.1,4,3,4
AF339.jpg,2.2,2,3,1
AF34.jpg,2.233333,2,3,2
AF340.jpg,2.616667,1,3,3
AF341.jpg,2.483333,1,3,2
AF342.jpg,2.683333,2,3,3
AF343.jpg,2.9,3,3,3
AF344.jpg,2.533333,2,3,2
AF345.jpg,1.5,1,2,1
AF346.jpg,2.4,2,3,1
AF347.jpg,2.716667,1,3,3
AF348.jpg,2.416667,1,3,2
AF349.jpg,2.566667,3,3,3
AF35.jpg,2.766667,1,3,3
AF350.jpg,2.266667,3,3,2
AF351.jpg,2.533333,1,3,2
AF352.jpg,2.166667,2,3,2
AF353.jpg,2.383333,1,3,2
AF354.jpg,2.816667,3,3,3
AF355.jpg,2.7,2,3,2
AF356.jpg,3.1,3,3,3
AF357.jpg,2.533333,2,3,2
AF358.jpg,3.066667,3,3,5
AF359.jpg,2.083333,1,3,2
AF36.jpg,2.483333,2,3,1
AF360.jpg,2.316667,2,3,3
AF361.jpg,2.933333,3,3,3
AF362.jpg,2.016667,1,2,1
AF363.jpg,2.033333,2,3,1
AF364.jpg,2.8,3,3,3
AF365.jpg,1.933333,1,3,1
AF366.jpg,2.766667,3,3,3
AF367.jpg,2.6,2,3,2
AF368.jpg,2.6,2,3,3
AF369.jpg,3.15,4,3,4
AF37.jpg,2.166667,1,3,2
AF370.jpg,2.516667,2,3,1
AF371.jpg,2.45,1,3,2
AF372.jpg,2.633333,1,3,3
AF373.jpg,2.55,1,3,1
AF374.jpg,2.283333,2,3,2
AF375.jpg,2.283333,2,3,1
AF376.jpg,2.666667,1,3,3
AF377.jpg,2.116667,1,3,1
AF378.jpg,2.933333,3,3,3
AF379.jpg,2.5,2,3,2
AF38.jpg,2.316667,1,3,2
AF380.jpg,2.9,3,3,3
AF381.jpg,2.866667,3,3,3
AF382.jpg,2.116667,1,3,1
AF383.jpg,2.483333,1,3,1
AF384.jpg,2.033333,1,3,2
AF385.jpg,2.483333,1,3,2
AF386.jpg,3,3,3,2
AF387.jpg,2.283333,2,3,2
AF388.jpg,1.6,1,3,1
AF389.jpg,2.833333,3,3,3
AF39.jpg,1.85,2,3,2
AF390.jpg,2.683333,2,3,2
AF391.jpg,1.35,1,2,1
AF392.jpg,2.983333,3,3,3
AF393.jpg,2.766667,2,3,3
AF394.jpg,2.633333,3,3,3
AF395.jpg,4.033333,4,4,5
AF396.jpg,2,1,3,2
AF397.jpg,2.666667,3,3,2
AF398.jpg,4.066667,5,5,4
AF399.jpg,2.133333,1,3,2
AF4.jpg,2.683333,3,3,3
AF40.jpg,2.583333,2,3,3
AF400.jpg,2.783333,2,3,3
AF401.jpg,1.833333,1,3,2
AF402.jpg,3.466667,3,3,3
AF403.jpg,2.633333,2,3,3
AF404.jpg,2.633333,2,3,3
AF405.jpg,2.8,3,3,1
AF406.jpg,2.583333,2,3,3
AF407.jpg,3.266667,3,3,4
AF408.jpg,3.1,3,3,3
AF409.jpg,4.183333,4,3,5
AF41.jpg,4.25,3,5,5
AF410.jpg,2.266667,1,3,2
AF411.jpg,2.416667,1,3,2
AF412.jpg,3.066667,3,3,3
AF413.jpg,1.833333,1,3,1
AF414.jpg,2.35,2,3,1
AF415.jpg,2.55,2,3,1
AF416.jpg,2.533333,1,3,2
AF417.jpg,2.933333,2,3,4
AF418.jpg,2.733333,3,3,3
AF419.jpg,2.733333,3,3,3
AF42.jpg,2.3,3,3,2
AF420.jpg,3.416667,3,4,4
AF421.jpg,2.55,2,3,3
AF422.jpg,2.366667,2,3,3
AF423.jpg,2.95,3,3,3
AF424.jpg,2.6,3,3,3
AF425.jpg,2.466667,3,3,3
AF426.jpg,2.366667,2,3,2
AF427.jpg,2.333333,1,3,2
AF428.jpg,2.766667,3,3,2
AF429.jpg,2.466667,2,3,2
AF43.jpg,2.166667,1,3,2
AF430.jpg,2.816667,3,3,3
AF431.jpg,2.933333,3,3,3
AF432.jpg,3.033333,3,3,4
AF433.jpg,3.916667,4,3,4
AF434.jpg,3,3,3,3
AF435.jpg,1.683333,1,3,1
AF436.jpg,2.05,2,3,1
AF437.jpg,3.083333,3,3,3
AF438.jpg,2.7,1,3,1
AF439.jpg,2.783333,3,3,3
AF44.jpg,2.783333,2,3,2
AF440.jpg,2.583333,3,3,2
AF441.jpg,3,3,3,2
AF442.jpg,2.633333,2,3,2
AF443.jpg,2,1,3,2
AF444.jpg,3.166667,3,3,4
AF445.jpg,2.166667,2,3,1
AF446.jpg,3.05,4,3,4
AF447.jpg,3.983333,3,4,5
AF448.jpg,2.683333,3,3,2
AF449.jpg,2.666667,1,3,3
AF45.jpg,2.666667,3,3,3
AF450.jpg,3.1,3,3,3
AF451.jpg,3.016667,3,3,4
AF452.jpg,2.616667,2,3,1
AF453.jpg,4.1,4,5,4
AF454.jpg,2.8,3,3,3
AF455.jpg,2.266667,1,3,3
AF456.jpg,2.65,3,3,2
AF457.jpg,2.583333,2,3,3
AF458.jpg,2.55,2,3,2
AF459.jpg,2.083333,2,3,2
AF46.jpg,2.2,1,3,2
AF460.jpg,2.633333,3,3,2
AF461.jpg,2.35,2,3,2
AF462.jpg,2.65,2,3,2
AF463.jpg,2.316667,1,3,2
AF464.jpg,3.316667,3,3,3
AF465.jpg,2.383333,1,3,2
AF466.jpg,2.95,3,3,3
AF467.jpg,3.266667,4,3,3
AF468.jpg,2.683333,1,3,3
AF469.jpg,2.883333,2,3,3
AF47.jpg,2.883333,3,3,3
AF470.jpg,3.616667,4,5,4
AF471.jpg,3.25,3,3,4
AF472.jpg,3.016667,4,3,3
AF473.jpg,2.65,3,3,1
AF474.jpg,2.183333,2,3,2
AF475.jpg,1.85,1,3,1
AF476.jpg,3.966667,4,4,4
AF477.jpg,3.25,3,3,4
AF478.jpg,2.933333,3,3,4
AF479.jpg,2.55,2,3,3
AF48.jpg,2.3,1,3,1
AF480.jpg,3.116667,2,4,3
AF481.jpg,2.283333,1,3,2
AF482.jpg,2.733333,1,3,3
AF483.jpg,2.766667,3,3,2
AF484.jpg,3.616667,4,4,5
AF485.jpg,2.55,2,3,2
AF486.jpg,2.416667,2,3,3
AF487.jpg,2.583333,2,3,3
AF488.jpg,3.3,3,3,4
AF489.jpg,2.3,1,3,2
AF49.jpg,2.133333,1,3,1
AF490.jpg,2.3,1,3,2
AF491.jpg,3.716667,4,4,3
AF492.jpg,4.166667,4,4,5
AF493.jpg,2.8,3,3,2
AF494.jpg,2.3,2,3,1
AF495.jpg,2.533333,3,3,2
AF496.jpg,2.233333,1,3,1
AF497.jpg,2.05,2,3,1
